Date,Open,High,Low,Close
2015-02-19,14.11400032043457,14.11400032043457,14.162667274475098,13.583333015441895
2015-02-20,14.473999977111816,14.473999977111816,14.506667137145996,13.987333297729492
2015-02-23,13.822667121887207,13.822667121887207,14.546667098999023,13.755332946777344
2015-02-24,13.607333183288574,13.607333183288574,13.81933307647705,13.446666717529297
2015-02-25,13.583999633789062,13.583999633789062,13.809332847595215,13.505332946777344
2015-02-26,13.812666893005371,13.812666893005371,14.072667121887207,13.481332778930664
2015-02-27,13.555999755859375,13.555999755859375,13.903332710266113,13.520000457763672
2015-03-02,13.155332565307617,13.155332565307617,13.555999755859375,13.055333137512207
2015-03-03,13.303999900817871,13.303999900817871,13.349332809448242,13.021332740783691
2015-03-04,13.496000289916992,13.496000289916992,13.501333236694336,13.147333145141602
2015-03-05,13.375332832336426,13.375332832336426,13.746000289916992,13.34333324432373
2015-03-06,12.925333023071289,12.925333023071289,13.383333206176758,12.8100004196167
2015-03-09,12.725333213806152,12.725333213806152,12.965999603271484,12.550000190734863
2015-03-10,12.687999725341797,12.687999725341797,12.899999618530273,12.506667137145996
2015-03-11,12.916000366210938,12.916000366210938,13.078666687011719,12.734000205993652
2015-03-12,12.73799991607666,12.73799991607666,12.963333129882812,12.649999618530273
2015-03-13,12.578666687011719,12.578666687011719,12.783332824707031,12.48799991607666
2015-03-16,13.046667098999023,13.046667098999023,13.060667037963867,12.653332710266113
2015-03-17,12.982000350952148,12.982000350952148,13.247332572937012,12.929332733154297
2015-03-18,13.380666732788086,13.380666732788086,13.392000198364258,12.87399959564209
2015-03-19,13.043333053588867,13.043333053588867,13.63933277130127,12.968667030334473
2015-03-20,13.20533275604248,13.20533275604248,13.265999794006348,13.041333198547363
2015-03-23,13.308667182922363,13.308667182922363,13.366666793823242,13.164667129516602
2015-03-24,13.447999954223633,13.447999954223633,13.586000442504883,13.316666603088379
2015-03-25,12.953332901000977,12.953332901000977,13.239333152770996,12.846667289733887
2015-03-26,12.694000244140625,12.694000244140625,12.986000061035156,12.646666526794434
2015-03-27,12.333333015441895,12.333333015441895,12.619333267211914,12.09333324432373
2015-03-30,12.704667091369629,12.704667091369629,12.816666603088379,12.119999885559082
2015-03-31,12.584667205810547,12.584667205810547,12.917332649230957,12.560667037963867
2015-04-01,12.505999565124512,12.505999565124512,12.819999694824219,12.403332710266113
2015-04-02,12.733332633972168,12.733332633972168,12.881999969482422,12.666666984558105
2015-04-06,13.539999961853027,13.539999961853027,13.850000381469727,13.166666984558105
2015-04-07,13.550000190734863,13.550000190734863,13.670666694641113,13.409333229064941
2015-04-08,13.844667434692383,13.844667434692383,14.0600004196167,13.724666595458984
2015-04-09,14.005999565124512,14.005999565124512,14.024666786193848,13.7413330078125
2015-04-10,14.0600004196167,14.0600004196167,14.109999656677246,13.933333396911621
2015-04-13,13.985333442687988,13.985333442687988,14.199999809265137,13.936667442321777
2015-04-14,13.830666542053223,13.830666542053223,13.965999603271484,13.699999809265137
2015-04-15,13.85533332824707,13.85533332824707,13.97266674041748,13.773332595825195
2015-04-16,13.779999732971191,13.779999732971191,13.944666862487793,13.752667427062988
2015-04-17,13.78600025177002,13.78600025177002,13.791999816894531,13.566666603088379
2015-04-20,13.684666633605957,13.684666633605957,13.856666564941406,13.59000015258789
2015-04-21,13.96066665649414,13.96066665649414,14.050000190734863,13.620667457580566
2015-04-22,14.629332542419434,14.629332542419434,14.791999816894531,14.112667083740234
2015-04-23,14.573332786560059,14.573332786560059,14.76533317565918,14.476667404174805
2015-04-24,14.562000274658203,14.562000274658203,14.720000267028809,14.534000396728516
2015-04-27,15.436667442321777,15.436667442321777,15.916666984558105,14.800000190734863
2015-04-28,15.36533260345459,15.36533260345459,15.699999809265137,15.20199966430664
2015-04-29,15.49666690826416,15.49666690826416,15.664667129516602,15.175333023071289
2015-04-30,15.069999694824219,15.069999694824219,15.526000022888184,15.011333465576172
2015-05-01,15.0686674118042,15.0686674118042,15.451333045959473,14.694000244140625
2015-05-04,15.36733341217041,15.36733341217041,15.648667335510254,15.140666961669922
2015-05-05,15.529999732971191,15.529999732971191,15.966667175292969,15.275333404541016
2015-05-06,15.362000465393066,15.362000465393066,15.631333351135254,15.213333129882812
2015-05-07,15.786666870117188,15.786666870117188,15.831999778747559,14.683333396911621
2015-05-08,15.77400016784668,15.77400016784668,15.894000053405762,15.579999923706055
2015-05-11,15.965999603271484,15.965999603271484,16.191999435424805,15.687333106994629
2015-05-12,16.31599998474121,16.31599998474121,16.42333221435547,15.879332542419434
2015-05-13,16.211999893188477,16.211999893188477,16.553333282470703,16.149999618530273
2015-05-14,16.273332595825195,16.273332595825195,16.326000213623047,16.083332061767578
2015-05-15,16.589332580566406,16.589332580566406,16.626667022705078,16.166667938232422
2015-05-18,16.583332061767578,16.583332061767578,16.65999984741211,16.399999618530273
2015-05-19,16.47599983215332,16.47599983215332,16.733333587646484,16.40999984741211
2015-05-20,16.290000915527344,16.290000915527344,16.516000747680664,16.091333389282227
2015-05-21,16.374666213989258,16.374666213989258,16.441333770751953,16.157333374023438
2015-05-22,16.51533317565918,16.51533317565918,16.573333740234375,16.333999633789062
2015-05-26,16.497333526611328,16.497333526611328,16.799999237060547,16.433332443237305
2015-05-27,16.495332717895508,16.495332717895508,16.633333206176758,16.3700008392334
2015-05-28,16.76333236694336,16.76333236694336,16.786666870117188,16.336666107177734
2015-05-29,16.719999313354492,16.719999313354492,16.857999801635742,16.6286678314209
2015-06-01,16.6299991607666,16.6299991607666,16.773332595825195,16.49799919128418
2015-06-02,16.55666732788086,16.55666732788086,16.626667022705078,16.420000076293945
2015-06-03,16.599332809448242,16.599332809448242,16.71466636657715,16.46733283996582
2015-06-04,16.39466667175293,16.39466667175293,16.6200008392334,16.380666732788086
2015-06-05,16.609333038330078,16.609333038330078,16.64666748046875,16.3786678314209
2015-06-08,17.086000442504883,17.086000442504883,17.25,16.687332153320312
2015-06-09,17.066667556762695,17.066667556762695,17.182666778564453,16.94266700744629
2015-06-10,16.713333129882812,16.713333129882812,16.933332443237305,16.566667556762695
2015-06-11,16.76066780090332,16.76066780090332,16.95800018310547,16.69533348083496
2015-06-12,16.71266746520996,16.71266746520996,16.8973331451416,16.680667877197266
2015-06-15,16.691999435424805,16.691999435424805,16.75200080871582,16.400667190551758
2015-06-16,16.874666213989258,16.874666213989258,16.895999908447266,16.606666564941406
2015-06-17,17.360666275024414,17.360666275024414,17.624000549316406,16.801332473754883
2015-06-18,17.459333419799805,17.459333419799805,17.56399917602539,17.334667205810547
2015-06-19,17.500667572021484,17.500667572021484,17.586666107177734,17.34000015258789
2015-06-22,17.319332122802734,17.319332122802734,17.626667022705078,17.04599952697754
2015-06-23,17.844667434692383,17.844667434692383,17.866666793823242,17.238000869750977
2015-06-24,17.67799949645996,17.67799949645996,17.823333740234375,17.58133316040039
2015-06-25,17.91933250427246,17.91933250427246,18.0939998626709,17.683332443237305
2015-06-26,17.805999755859375,17.805999755859375,17.94066619873047,17.733333587646484
2015-06-29,17.468000411987305,17.468000411987305,17.729999542236328,17.3799991607666
2015-06-30,17.884000778198242,17.884000778198242,18.06133270263672,17.600000381469727
2015-07-01,17.94333267211914,17.94333267211914,18.174667358398438,17.856666564941406
2015-07-02,18.667999267578125,18.667999267578125,18.829999923706055,18.220666885375977
2015-07-06,18.648000717163086,18.648000717163086,18.779333114624023,18.420000076293945
2015-07-07,17.858667373657227,17.858667373657227,18.34666633605957,17.384666442871094
2015-07-08,16.997333526611328,16.997333526611328,17.386667251586914,16.95400047302246
2015-07-09,17.19466781616211,17.19466781616211,17.530000686645508,17.119333267211914
2015-07-10,17.27666664123535,17.27666664123535,17.53333282470703,17.187999725341797
2015-07-13,17.477333068847656,17.477333068847656,17.503332138061523,17.06999969482422
2015-07-14,17.709999084472656,17.709999084472656,17.732667922973633,17.367332458496094
2015-07-15,17.542667388916016,17.542667388916016,17.832666397094727,17.472000122070312
2015-07-16,17.778667449951172,17.778667449951172,17.81333351135254,17.54400062561035
2015-07-17,18.310667037963867,18.310667037963867,18.369333267211914,17.883333206176758
2015-07-20,18.817333221435547,18.817333221435547,19.110000610351562,18.16933250427246
2015-07-21,17.784666061401367,17.784666061401367,18.233333587646484,17.770000457763672
2015-07-22,17.857999801635742,17.857999801635742,17.96266746520996,17.390666961669922
2015-07-23,17.81333351135254,17.81333351135254,17.99333381652832,17.684667587280273
2015-07-24,17.694000244140625,17.694000244140625,18.07266616821289,17.594667434692383
2015-07-27,16.867332458496094,16.867332458496094,17.6286678314209,16.71933364868164
2015-07-28,17.654666900634766,17.654666900634766,17.69333267211914,16.78933334350586
2015-07-29,17.58799934387207,17.58799934387207,17.859333038330078,17.46666717529297
2015-07-30,17.785999298095703,17.785999298095703,17.79599952697754,17.474000930786133
2015-07-31,17.74333381652832,17.74333381652832,17.957332611083984,17.674667358398438
2015-08-03,17.332666397094727,17.332666397094727,17.78066635131836,17.13800048828125
2015-08-04,17.75200080871582,17.75200080871582,17.781333923339844,17.222667694091797
2015-08-05,18.0086669921875,18.0086669921875,18.066667556762695,17.360000610351562
2015-08-06,16.408666610717773,16.408666610717773,17.0,15.7413330078125
2015-08-07,16.167333602905273,16.167333602905273,16.248666763305664,15.892666816711426
2015-08-10,16.076000213623047,16.076000213623047,16.197999954223633,15.736666679382324
2015-08-11,15.824666976928711,15.824666976928711,15.953332901000977,15.629332542419434
2015-08-12,15.878000259399414,15.878000259399414,15.98466682434082,15.515999794006348
2015-08-13,16.167333602905273,16.167333602905273,16.43199920654297,15.941332817077637
2015-08-14,16.209999084472656,16.209999084472656,16.528667449951172,16.118000030517578
2015-08-17,16.999332427978516,16.999332427978516,17.106000900268555,16.700666427612305
2015-08-18,17.381332397460938,17.381332397460938,17.39666748046875,16.90399932861328
2015-08-19,17.016666412353516,17.016666412353516,17.376667022705078,17.001333236694336
2015-08-20,16.14533233642578,16.14533233642578,16.970666885375977,16.126667022705078
2015-08-21,15.38466739654541,15.38466739654541,16.253332138061523,15.36733341217041
2015-08-24,14.591333389282227,14.591333389282227,15.426667213439941,13.0
2015-08-25,14.66866683959961,14.66866683959961,15.393333435058594,14.607999801635742
2015-08-26,14.989333152770996,14.989333152770996,15.199999809265137,14.36733341217041
2015-08-27,16.19933319091797,16.19933319091797,16.316667556762695,15.387332916259766
2015-08-28,16.565332412719727,16.565332412719727,16.76333236694336,16.10466766357422
2015-08-31,16.604000091552734,16.604000091552734,16.996667861938477,16.367332458496094
2015-09-01,15.908666610717773,15.908666610717773,16.399999618530273,15.79800033569336
2015-09-02,16.512666702270508,16.512666702270508,16.525333404541016,15.985333442687988
2015-09-03,16.3713321685791,16.3713321685791,16.80533218383789,16.333332061767578
2015-09-04,16.1286678314209,16.1286678314209,16.272666931152344,15.880000114440918
2015-09-08,16.544666290283203,16.544666290283203,16.610666275024414,16.270000457763672
2015-09-09,16.5939998626709,16.5939998626709,16.950000762939453,16.553333282470703
2015-09-10,16.565332412719727,16.565332412719727,16.71466636657715,16.35533332824707
2015-09-11,16.682666778564453,16.682666778564453,16.682666778564453,16.315332412719727
2015-09-14,16.87933349609375,16.87933349609375,16.950000762939453,16.64466667175293
2015-09-15,16.904666900634766,16.904666900634766,16.97333335876465,16.633333206176758
2015-09-16,17.483333587646484,17.483333587646484,17.525333404541016,16.858667373657227
2015-09-17,17.471332550048828,17.471332550048828,17.700000762939453,17.37933349609375
2015-09-18,17.374666213989258,17.374666213989258,17.58799934387207,17.166667938232422
2015-09-21,17.613332748413086,17.613332748413086,18.10466766357422,17.053333282470703
2015-09-22,17.395999908447266,17.395999908447266,17.510000228881836,17.058000564575195
2015-09-23,17.40399932861328,17.40399932861328,17.472000122070312,17.172000885009766
2015-09-24,17.541332244873047,17.541332244873047,17.56333351135254,17.08066749572754
2015-09-25,17.12733268737793,17.12733268737793,17.79400062561035,17.07666778564453
2015-09-28,16.562000274658203,16.562000274658203,17.319332122802734,16.44066619873047
2015-09-29,16.44333267211914,16.44333267211914,16.98200035095215,16.36400032043457
2015-09-30,16.559999465942383,16.559999465942383,16.82666778564453,16.1560001373291
2015-10-01,15.991999626159668,15.991999626159668,16.566667556762695,15.808667182922363
2015-10-02,16.504667282104492,16.504667282104492,16.51333236694336,15.661999702453613
2015-10-05,16.40999984741211,16.40999984741211,16.6560001373291,16.275333404541016
2015-10-06,16.097333908081055,16.097333908081055,16.20199966430664,15.70533275604248
2015-10-07,15.46399974822998,15.46399974822998,15.846667289733887,15.274666786193848
2015-10-08,15.114666938781738,15.114666938781738,15.381333351135254,14.753999710083008
2015-10-09,14.712667465209961,14.712667465209961,14.958000183105469,14.557332992553711
2015-10-12,14.371999740600586,14.371999740600586,14.866666793823242,14.351332664489746
2015-10-13,14.616666793823242,14.616666793823242,14.834667205810547,14.075332641601562
2015-10-14,14.458666801452637,14.458666801452637,14.729999542236328,14.362000465393066
2015-10-15,14.753999710083008,14.753999710083008,14.781999588012695,14.24666690826416
2015-10-16,15.133999824523926,15.133999824523926,15.36533260345459,14.857999801635742
2015-10-19,15.206666946411133,15.206666946411133,15.40999984741211,14.996000289916992
2015-10-20,14.20199966430664,14.20199966430664,15.239999771118164,13.466667175292969
2015-10-21,14.005999565124512,14.005999565124512,14.320667266845703,13.920000076293945
2015-10-22,14.114666938781738,14.114666938781738,14.383333206176758,13.960000038146973
2015-10-23,13.939332962036133,13.939332962036133,14.356666564941406,13.845999717712402
2015-10-26,14.350666999816895,14.350666999816895,14.392000198364258,14.0
2015-10-27,14.023332595825195,14.023332595825195,14.473333358764648,13.833999633789062
2015-10-28,14.197333335876465,14.197333335876465,14.229999542236328,13.886667251586914
2015-10-29,14.108667373657227,14.108667373657227,14.25,14.042667388916016
2015-10-30,13.795332908630371,13.795332908630371,14.108667373657227,13.592666625976562
2015-11-02,14.252667427062988,14.252667427062988,14.386667251586914,13.814666748046875
2015-11-03,13.890000343322754,13.890000343322754,14.295999526977539,13.850000381469727
2015-11-04,15.442000389099121,15.442000389099121,15.515999794006348,15.013333320617676
2015-11-05,15.451333045959473,15.451333045959473,15.638667106628418,15.279333114624023
2015-11-06,15.490667343139648,15.490667343139648,15.557332992553711,15.300000190734863
2015-11-09,15.022000312805176,15.022000312805176,15.53266716003418,14.954000473022461
2015-11-10,14.433333396911621,14.433333396911621,14.91333293914795,14.405332565307617
2015-11-11,14.60533332824707,14.60533332824707,14.631999969482422,14.241999626159668
2015-11-12,14.196000099182129,14.196000099182129,14.600000381469727,14.177332878112793
2015-11-13,13.812666893005371,13.812666893005371,14.199333190917969,13.767999649047852
2015-11-16,14.287332534790039,14.287332534790039,14.331999778747559,13.720000267028809
2015-11-17,14.266667366027832,14.266667366027832,14.399999618530273,14.09333324432373
2015-11-18,14.73799991607666,14.73799991607666,14.7586669921875,14.168000221252441
2015-11-19,14.786666870117188,14.786666870117188,15.079333305358887,14.686667442321777
2015-11-20,14.667332649230957,14.667332649230957,15.0,14.238666534423828
2015-11-23,14.516667366027832,14.516667366027832,14.612000465393066,14.312000274658203
2015-11-24,14.550000190734863,14.550000190734863,14.733332633972168,14.333333015441895
2015-11-25,15.309332847595215,15.309332847595215,15.388667106628418,14.692000389099121
2015-11-27,15.440667152404785,15.440667152404785,15.483332633972168,15.133999824523926
2015-11-30,15.350666999816895,15.350666999816895,15.618666648864746,15.272000312805176
2015-12-01,15.812666893005371,15.812666893005371,15.866666793823242,15.403332710266113
2015-12-02,15.465999603271484,15.465999603271484,15.90666675567627,15.415332794189453
2015-12-03,15.513999938964844,15.513999938964844,15.829999923706055,15.333333015441895
2015-12-04,15.358667373657227,15.358667373657227,15.5513334274292,15.177332878112793
2015-12-07,15.408666610717773,15.408666610717773,15.708666801452637,15.076666831970215
2015-12-08,15.114666938781738,15.114666938781738,15.25333309173584,14.946666717529297
2015-12-09,14.968000411987305,14.968000411987305,15.166666984558105,14.714667320251465
2015-12-10,15.137999534606934,15.137999534606934,15.232666969299316,14.909333229064941
2015-12-11,14.468000411987305,14.468000411987305,15.050000190734863,14.442667007446289
2015-12-14,14.571999549865723,14.571999549865723,14.727999687194824,14.324666976928711
2015-12-15,14.739333152770996,14.739333152770996,14.814666748046875,14.533332824707031
2015-12-16,15.633999824523926,15.633999824523926,15.658666610717773,14.715332984924316
2015-12-17,15.559332847595215,15.559332847595215,15.850666999816895,15.320667266845703
2015-12-18,15.36400032043457,15.36400032043457,15.726667404174805,15.28600025177002
2015-12-21,15.503999710083008,15.503999710083008,15.722000122070312,15.405332565307617
2015-12-22,15.329999923706055,15.329999923706055,15.770000457763672,15.308667182922363
2015-12-23,15.313332557678223,15.313332557678223,15.563332557678223,15.208666801452637
2015-12-24,15.371333122253418,15.371333122253418,15.458666801452637,15.218667030334473
2015-12-28,15.263333320617676,15.263333320617676,15.465332984924316,15.03600025177002
2015-12-29,15.812666893005371,15.812666893005371,15.847999572753906,15.303333282470703
2015-12-30,15.87266731262207,15.87266731262207,16.242000579833984,15.711333274841309
2015-12-31,16.000667572021484,16.000667572021484,16.229999542236328,15.891332626342773
2016-01-04,14.894000053405762,14.894000053405762,15.425333023071289,14.600000381469727
2016-01-05,14.895333290100098,14.895333290100098,15.12600040435791,14.666666984558105
2016-01-06,14.602666854858398,14.602666854858398,14.670000076293945,14.398667335510254
2016-01-07,14.376667022705078,14.376667022705078,14.562666893005371,14.244667053222656
2016-01-08,14.066666603088379,14.066666603088379,14.696000099182129,14.0513334274292
2016-01-11,13.856666564941406,13.856666564941406,14.296667098999023,13.533332824707031
2016-01-12,13.998000144958496,13.998000144958496,14.249333381652832,13.687333106994629
2016-01-13,13.354000091552734,13.354000091552734,14.176667213439941,13.333333015441895
2016-01-14,13.745332717895508,13.745332717895508,14.0,12.892000198364258
2016-01-15,13.666000366210938,13.666000366210938,13.671333312988281,13.149999618530273
2016-01-19,13.64799976348877,13.64799976348877,14.031332969665527,13.385333061218262
2016-01-20,13.24666690826416,13.24666690826416,13.41866683959961,12.75
2016-01-21,13.33133316040039,13.33133316040039,13.548666954040527,13.001333236694336
2016-01-22,13.50333309173584,13.50333309173584,13.699999809265137,13.268667221069336
2016-01-25,13.092000007629395,13.092000007629395,13.571332931518555,13.058667182922363
2016-01-26,12.904000282287598,12.904000282287598,13.187999725341797,12.592000007629395
2016-01-27,12.538000106811523,12.538000106811523,12.883999824523926,12.38466739654541
2016-01-28,12.646666526794434,12.646666526794434,12.751999855041504,12.160667419433594
2016-01-29,12.74666690826416,12.74666690826416,12.916000366210938,12.538666725158691
2016-02-01,13.129332542419434,13.129332542419434,13.3013334274292,12.183333396911621
2016-02-02,12.185333251953125,12.185333251953125,12.874667167663574,12.01533317565918
2016-02-03,11.565333366394043,11.565333366394043,12.262666702270508,11.345333099365234
2016-02-04,11.688667297363281,11.688667297363281,11.732000350952148,11.13266658782959
2016-02-05,10.84000015258789,10.84000015258789,11.533332824707031,10.515999794006348
2016-02-08,9.866000175476074,9.866000175476074,10.476667404174805,9.733332633972168
2016-02-09,9.883333206176758,9.883333206176758,10.652667045593262,9.403332710266113
2016-02-10,9.57800006866455,9.57800006866455,10.33133316040039,9.449333190917969
2016-02-11,10.031332969665527,10.031332969665527,10.883999824523926,9.800000190734863
2016-02-12,10.06933307647705,10.06933307647705,10.46733283996582,9.579999923706055
2016-02-16,10.344667434692383,10.344667434692383,10.863332748413086,10.27400016784668
2016-02-17,11.245332717895508,11.245332717895508,11.28933334350586,10.445332527160645
2016-02-18,11.118000030517578,11.118000030517578,11.529999732971191,10.98466682434082
2016-02-19,11.10533332824707,11.10533332824707,11.166000366210938,10.833333015441895
2016-02-22,11.849332809448242,11.849332809448242,11.927332878112793,11.323332786560059
2016-02-23,11.814000129699707,11.814000129699707,12.11533260345459,11.578666687011719
2016-02-24,11.933333396911621,11.933333396911621,11.966667175292969,11.189332962036133
2016-02-25,12.495332717895508,12.495332717895508,12.567999839782715,11.680000305175781
2016-02-26,12.689332962036133,12.689332962036133,12.800000190734863,12.333333015441895
2016-02-29,12.795332908630371,12.795332908630371,13.09000015258789,12.614666938781738
2016-03-01,12.423333168029785,12.423333168029785,13.063332557678223,12.180000305175781
2016-03-02,12.555999755859375,12.555999755859375,12.567999839782715,12.100000381469727
2016-03-03,13.049332618713379,13.049332618713379,13.161333084106445,12.281332969665527
2016-03-04,13.402667045593262,13.402667045593262,13.60200023651123,13.166666984558105
2016-03-07,13.685999870300293,13.685999870300293,13.979999542236328,13.15999984741211
2016-03-08,13.506667137145996,13.506667137145996,13.833333015441895,13.479999542236328
2016-03-09,13.914667129516602,13.914667129516602,13.958000183105469,13.519332885742188
2016-03-10,13.678667068481445,13.678667068481445,14.219332695007324,13.378000259399414
2016-03-11,13.833333015441895,13.833333015441895,13.961333274841309,13.688667297363281
2016-03-14,14.34333324432373,14.34333324432373,14.447999954223633,14.042667388916016
2016-03-15,14.555999755859375,14.555999755859375,14.597999572753906,14.100000381469727
2016-03-16,14.795332908630371,14.795332908630371,14.838666915893555,14.468000411987305
2016-03-17,15.092000007629395,15.092000007629395,15.233332633972168,14.666666984558105
2016-03-18,15.515999794006348,15.515999794006348,15.631999969482422,15.204000473022461
2016-03-21,15.887999534606934,15.887999534606934,15.991999626159668,15.666666984558105
2016-03-22,15.616000175476074,15.616000175476074,15.932666778564453,15.503999710083008
2016-03-23,14.838666915893555,14.838666915893555,15.648667335510254,14.802000045776367
2016-03-24,15.183333396911621,15.183333396911621,15.259332656860352,14.333333015441895
2016-03-28,15.350666999816895,15.350666999816895,15.654000282287598,15.0
2016-03-29,15.342000007629395,15.342000007629395,15.491999626159668,15.022000312805176
2016-03-30,15.12600040435791,15.12600040435791,15.699999809265137,15.100000381469727
2016-03-31,15.317999839782715,15.317999839782715,15.82800006866455,15.000666618347168
2016-04-01,15.839332580566406,15.839332580566406,16.52666664123535,15.550000190734863
2016-04-04,16.465999603271484,16.465999603271484,16.808000564575195,16.242666244506836
2016-04-05,17.031333923339844,17.031333923339844,17.104000091552734,16.0
2016-04-06,17.69466781616211,17.69466781616211,17.849332809448242,16.89666748046875
2016-04-07,17.14666748046875,17.14666748046875,17.95599937438965,16.96733283996582
2016-04-08,16.67133331298828,16.67133331298828,17.38800048828125,16.534666061401367
2016-04-11,16.661333084106445,16.661333084106445,17.266000747680664,16.35333251953125
2016-04-12,16.521333694458008,16.521333694458008,16.786666870117188,16.242000579833984
2016-04-13,16.968666076660156,16.968666076660156,17.03333282470703,16.488666534423828
2016-04-14,16.790666580200195,16.790666580200195,17.12266731262207,16.73666763305664
2016-04-15,16.96733283996582,16.96733283996582,16.97333335876465,16.607999801635742
2016-04-18,16.92533302307129,16.92533302307129,17.220666885375977,16.777332305908203
2016-04-19,16.4913330078125,16.4913330078125,16.95800018310547,16.083332061767578
2016-04-20,16.6646671295166,16.6646671295166,16.910667419433594,16.100000381469727
2016-04-21,16.55266761779785,16.55266761779785,16.726667404174805,16.46066665649414
2016-04-22,16.916667938232422,16.916667938232422,16.933332443237305,16.380666732788086
2016-04-25,16.788000106811523,16.788000106811523,17.158666610717773,16.71733283996582
2016-04-26,16.916000366210938,16.916000366210938,17.048667907714844,16.625999450683594
2016-04-27,16.764667510986328,16.764667510986328,17.0,16.626667022705078
2016-04-28,16.513999938964844,16.513999938964844,16.89533233642578,16.496000289916992
2016-04-29,16.05066680908203,16.05066680908203,16.562000274658203,15.854000091552734
2016-05-02,16.1200008392334,16.1200008392334,16.21266746520996,15.654666900634766
2016-05-03,15.48799991607666,15.48799991607666,15.927332878112793,15.441332817077637
2016-05-04,14.837332725524902,14.837332725524902,15.630666732788086,14.69333267211914
2016-05-05,14.10200023651123,14.10200023651123,15.242667198181152,13.986000061035156
2016-05-06,14.328666687011719,14.328666687011719,14.424667358398438,13.87399959564209
2016-05-09,13.928000450134277,13.928000450134277,14.40999984741211,13.786666870117188
2016-05-10,13.912667274475098,13.912667274475098,13.964667320251465,13.666666984558105
2016-05-11,13.93066692352295,13.93066692352295,14.36533260345459,13.736666679382324
2016-05-12,13.8186674118042,13.8186674118042,14.111332893371582,13.577333450317383
2016-05-13,13.840666770935059,13.840666770935059,14.079999923706055,13.779999732971191
2016-05-16,13.88599967956543,13.88599967956543,14.210000038146973,13.861332893371582
2016-05-17,13.644000053405762,13.644000053405762,13.98799991607666,13.601332664489746
2016-05-18,14.07800006866455,14.07800006866455,14.354000091552734,13.850000381469727
2016-05-19,14.347332954406738,14.347332954406738,14.452667236328125,13.819999694824219
2016-05-20,14.685333251953125,14.685333251953125,14.703332901000977,14.423333168029785
2016-05-23,14.414667129516602,14.414667129516602,14.84000015258789,14.390666961669922
2016-05-24,14.52733325958252,14.52733325958252,14.582667350769043,14.345333099365234
2016-05-25,14.638667106628418,14.638667106628418,14.757332801818848,14.434000015258789
2016-05-26,15.008000373840332,15.008000373840332,15.017333030700684,14.603333473205566
2016-05-27,14.869333267211914,14.869333267211914,15.062000274658203,14.716667175292969
2016-05-31,14.881999969482422,14.881999969482422,14.983332633972168,14.766667366027832
2016-06-01,14.637332916259766,14.637332916259766,14.826666831970215,14.459333419799805
2016-06-02,14.597332954406738,14.597332954406738,14.660667419433594,14.473999977111816
2016-06-03,14.599332809448242,14.599332809448242,14.795999526977539,14.534000396728516
2016-06-06,14.711999893188477,14.711999893188477,14.726667404174805,14.363332748413086
